bicycle,car,public_transportation,walked,bicycle_percent,car_percent,public_transportation_percent,walked_percent
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
161.0,732.0,6830.0,1203.0,1.5,6.8,63.4,11.2
161.0,732.0,6830.0,1203.0,1.5,6.8,63.4,11.2
161.0,732.0,6830.0,1203.0,1.5,6.8,63.4,11.2
161.0,732.0,6830.0,1203.0,1.5,6.8,63.4,11.2
161.0,732.0,6830.0,1203.0,1.5,6.8,63.4,11.2
161.0,732.0,6830.0,1203.0,1.5,6.8,63.4,11.2
161.0,732.0,6830.0,1203.0,1.5,6.8,63.4,11.2
1352.0,7779.0,51887.0,9330.0,1.6,9.3,62.0,11.1
1352.0,7779.0,51887.0,9330.0,1.6,9.3,62.0,11.1
1352.0,7779.0,51887.0,9330.0,1.6,9.3,62.0,11.1
1352.0,7779.0,51887.0,9330.0,1.6,9.3,62.0,11.1
1352.0,7779.0,51887.0,9330.0,1.6,9.3,62.0,11.1
1352.0,7779.0,51887.0,9330.0,1.6,9.3,62.0,11.1
1352.0,7779.0,51887.0,9330.0,1.6,9.3,62.0,11.1
1352.0,7779.0,51887.0,9330.0,1.6,9.3,62.0,11.1
1352.0,7779.0,51887.0,9330.0,1.6,9.3,62.0,11.1
1352.0,7779.0,51887.0,9330.0,1.6,9.3,62.0,11.1
1352.0,7779.0,51887.0,9330.0,1.6,9.3,62.0,11.1
1352.0,7779.0,51887.0,9330.0,1.6,9.3,62.0,11.1
1352.0,7779.0,51887.0,9330.0,1.6,9.3,62.0,11.1
1352.0,7779.0,51887.0,9330.0,1.6,9.3,62.0,11.1
1352.0,7779.0,51887.0,9330.0,1.6,9.3,62.0,11.1
1352.0,7779.0,51887.0,9330.0,1.6,9.3,62.0,11.1
1352.0,7779.0,51887.0,9330.0,1.6,9.3,62.0,11.1
1352.0,7779.0,51887.0,9330.0,1.6,9.3,62.0,11.1
335.0,2320.0,17228.0,2439.0,1.2,8.6,64.2,9.1
335.0,2320.0,17228.0,2439.0,1.2,8.6,64.2,9.1
335.0,2320.0,17228.0,2439.0,1.2,8.6,64.2,9.1
335.0,2320.0,17228.0,2439.0,1.2,8.6,64.2,9.1
335.0,2320.0,17228.0,2439.0,1.2,8.6,64.2,9.1
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
591.0,1178.0,6670.0,5202.0,3.4,6.9,38.8,30.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
1045.0,3805.0,32689.0,8064.0,1.9,6.8,58.1,14.3
335.0,2320.0,17228.0,2439.0,1.2,8.6,64.2,9.1
335.0,2320.0,17228.0,2439.0,1.2,8.6,64.2,9.1
335.0,2320.0,17228.0,2439.0,1.2,8.6,64.2,9.1
335.0,2320.0,17228.0,2439.0,1.2,8.6,64.2,9.1
335.0,2320.0,17228.0,2439.0,1.2,8.6,64.2,9.1
335.0,2320.0,17228.0,2439.0,1.2,8.6,64.2,9.1
335.0,2320.0,17228.0,2439.0,1.2,8.6,64.2,9.1
335.0,2320.0,17228.0,2439.0,1.2,8.6,64.2,9.1
335.0,2320.0,17228.0,2439.0,1.2,8.6,64.2,9.1
